resultId,raceId,driverId,constructorId,number,grid,position,positionText,positionOrder,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId,unified_main_points,year,round,circuitId,driver_form,team_form,driver_experience,q_rel_gap,qual_pos,dob,driverRef,age_at_race,sprint_target,circuit_avg_pos,driver_encoded
25815,1095,840,117,18,0.75,10,10,10,1.0,71,+23.552,5937596,50,8,1:14.831,207.299,1,1,2022,21,18,0.064,0.13043478260869565,0.295,0.39315617956757265,0.736842105263158,1998-10-29,stroll,0.20833333333333337,16.0,0.9078947368421053,758
25912,1101,840,117,18,0.45,7,7,7,6.0,51,+51.617,5614053,45,9,1:45.627,204.595,1,6,2023,4,73,0.2,0.3858695652173913,0.3075,0.27569114620948587,0.42105263157894735,1998-10-29,stroll,0.2499999999999999,8.0,0.5263157894736843,758
26014,1107,840,117,18,0.30000000000000004,9,9,9,2.0,71,+59.043,5192650,57,3,1:08.463,227.054,1,2,2023,9,70,0.128,0.4619565217391305,0.32,0.20293378009774432,0.2631578947368421,1998-10-29,stroll,0.2499999999999999,4.0,0.5855263157894737,758
26074,1110,840,117,18,0.5,9,9,9,2.0,44,+1:19.340,5029790,26,16,1:51.297,226.550,1,2,2023,12,13,0.10400000000000001,0.2989130434782609,0.3275,0.2563106936064413,0.47368421052631576,1998-10-29,stroll,0.2499999999999999,11.0,0.5964912280701755,758
26176,1115,840,117,18,0.8,11,11,11,0.0,57,+1:21.652,5340820,55,10,1:26.352,225.917,1,0,2023,17,78,0.016,0.19565217391304351,0.34,0.35015234438095266,0.8421052631578947,1998-10-29,stroll,0.2499999999999999,13.0,0.2631578947368421,758
26192,1116,840,117,18,0.0,7,7,7,6.0,56,+48.696,5770058,48,6,1:39.908,198.650,1,6,2023,18,69,0.0,0.1739130434782609,0.3425,0.350451572849523,0.9473684210526316,1998-10-29,stroll,0.2499999999999999,20.0,0.663157894736842,758
26230,1118,840,117,18,0.15000000000000002,5,5,5,10.0,71,+40.845,7049739,67,4,1:14.007,209.607,1,10,2023,20,18,0.048,0.09782608695652176,0.3475,0.06673224045119558,0.10526315789473684,1998-10-29,stroll,0.2499999999999999,12.0,0.8210526315789475,758
26379,1125,840,117,18,0.55,15,15,15,0.0,56,+1:22.786,6135340,37,8,1:39.444,197.333,1,0,2024,5,17,0.08,0.2173913043478261,0.365,0.13900639259944578,0.5263157894736843,1998-10-29,stroll,0.29166666666666663,14.0,0.7543859649122806,758
26401,1126,840,117,18,0.55,17,17,17,0.0,57,+55.173,5505049,57,9,1:31.588,212.726,1,0,2024,6,79,0.07200000000000001,0.21195652173913046,0.3675,0.12380275785878687,0.5263157894736843,1998-10-29,stroll,0.29166666666666663,19.0,0.5263157894736843,758
26497,1131,840,117,18,0.8500000000000001,13,13,13,0.0,70,\N,\N,54,13,1:10.143,221.615,11,0,2024,11,70,0.064,0.09782608695652176,0.38,0.18952363296618546,0.8421052631578947,1998-10-29,stroll,0.29166666666666663,10.0,0.567251461988304,758
26659,1139,840,117,18,0.65,15,15,15,0.0,55,\N,\N,54,16,1:39.214,200.040,11,0,2024,19,69,0.0,0.0923913043478261,0.4,0.2359799254378747,0.6842105263157894,1998-10-29,stroll,0.29166666666666663,13.0,0.6052631578947367,758
26703,1141,840,117,18,0.5,\N,W,19,0.0,0,\N,\N,\N,0,\N,\N,54,0,2024,21,18,0.0,0.06521739130434782,0.405,0.5171895814202369,0.47368421052631576,1998-10-29,stroll,0.29166666666666663,19.0,0.7192982456140351,758
26742,1143,840,117,18,0.75,\N,R,18,0.0,8,\N,\N,6,18,1:30.935,214.531,130,0,2024,23,78,0.0,0.02173913043478261,0.41000000000000003,0.2108487736166628,0.736842105263158,1998-10-29,stroll,0.29166666666666663,13.0,0.3947368421052631,758
25158,1061,841,51,99,0.75,13,13,13,0.0,51,\N,\N,49,15,1:32.346,229.653,11,0,2021,10,9,0.008,0.010869565217391306,0.1175,0.2164330459977221,0.6842105263157894,1993-12-14,giovinazzi,0.3749999999999999,15.0,0.807017543859649,311
25238,1065,841,51,99,0.35000000000000003,13,13,13,0.0,53,+27.216,4941581,50,10,1:25.718,243.295,1,0,2021,14,14,0.0,0.005434782608695653,0.1275,0.1806365213672895,0.47368421052631576,1993-12-14,giovinazzi,0.3749999999999999,8.0,0.6052631578947367,311
25339,1071,841,51,99,0.65,14,14,14,0.0,70,\N,\N,44,14,1:14.227,208.985,11,0,2021,19,18,0.0,0.04347826086956522,0.13999999999999999,0.19710952313670205,0.736842105263158,1993-12-14,giovinazzi,0.3749999999999999,13.0,0.21052631578947367,311
25156,1061,842,213,10,0.55,11,11,11,0.0,52,+1:25.327,7188611,52,3,1:30.266,234.945,1,0,2021,10,9,0.24800000000000003,0.20652173913043478,0.1775,0.2177152322891778,0.5789473684210527,1996-02-07,gasly,0.2499999999999999,12.0,0.40789473684210525,292
25244,1065,842,213,10,0.0,\N,R,19,0.0,3,\N,\N,2,19,1:29.005,234.310,22,0,2021,14,14,0.256,0.22282608695652173,0.1875,0.24775376095788793,0.2631578947368421,1996-02-07,gasly,0.2499999999999999,20.0,0.4035087719298245,292
25332,1071,842,213,10,0.35000000000000003,7,7,7,6.0,70,\N,\N,53,8,1:13.227,211.839,11,6,2021,19,18,0.16,0.11956521739130437,0.2,0.19872782792435967,0.21052631578947367,1996-02-07,gasly,0.2499999999999999,8.0,0.42105263157894735,292
25477,1077,842,213,10,0.8500000000000001,12,12,12,0.0,62,\N,\N,34,15,1:21.713,216.274,11,0,2022,4,21,0.192,0.2173913043478261,0.2175,0.546583850931677,0.8421052631578947,1996-02-07,gasly,0.29166666666666663,17.0,0.6578947368421053,292
25620,1084,842,213,10,0.7000000000000001,15,15,15,0.0,70,\N,\N,61,18,1:10.104,221.739,11,0,2022,11,70,0.08,0.05978260869565218,0.235,0.39786668483158066,0.47368421052631576,1996-02-07,gasly,0.29166666666666663,15.0,0.5526315789473684,292
25819,1095,842,213,10,0.5,14,14,14,0.0,71,+31.867,5945911,64,12,1:15.327,205.934,1,0,2022,21,18,0.04,0.03260869565217391,0.26,0.3849400674558664,0.5789473684210527,1996-02-07,gasly,0.29166666666666663,10.0,0.3947368421052631,292
25919,1101,842,214,10,0.8500000000000001,14,14,14,0.0,51,+1:31.332,5653768,47,8,1:45.540,204.764,1,0,2023,4,73,0.032,0.15217391304347827,0.2725,0.7873124047926671,0.9473684210526316,1996-02-07,gasly,0.33333333333333337,13.0,0.43421052631578944,292
26015,1107,842,214,10,0.45,10,10,10,1.0,71,+1:07.667,5201274,48,7,1:09.046,225.136,1,1,2023,9,70,0.08800000000000001,0.19565217391304351,0.285,0.13631410481313128,0.42105263157894735,1996-02-07,gasly,0.33333333333333337,15.0,0.5789473684210527,292
26076,1110,842,214,10,0.6000000000000001,11,11,11,0.0,44,+1:23.084,5033534,25,12,1:50.911,227.339,1,0,2023,12,13,0.016,0.05434782608695653,0.2925,0.22772725602157037,0.5789473684210527,1996-02-07,gasly,0.33333333333333337,3.0,0.3789473684210526,292
26177,1115,842,214,10,0.35000000000000003,12,12,12,0.0,57,+1:22.300,5341468,49,8,1:26.310,226.027,1,0,2023,17,78,0.192,0.16847826086956524,0.305,0.14628935763000936,0.3157894736842105,1996-02-07,gasly,0.33333333333333337,9.0,0.5263157894736843,292
26191,1116,842,214,10,0.35000000000000003,6,6,6,8.0,56,+47.996,5769358,47,11,1:40.412,197.653,1,8,2023,18,69,0.192,0.17934782608695654,0.3075,0.24962071310443326,0.3157894736842105,1996-02-07,gasly,0.33333333333333337,7.0,0.763157894736842,292
26232,1118,842,214,10,0.75,7,7,7,6.0,71,+56.093,7064987,48,11,1:14.521,208.161,1,6,2023,20,18,0.136,0.14130434782608697,0.3125,0.14326874371749573,0.631578947368421,1996-02-07,gasly,0.33333333333333337,13.0,0.45263157894736833,292
26377,1125,842,214,10,0.75,13,13,13,0.0,56,+1:09.223,6121777,40,5,1:39.198,197.822,1,0,2024,5,17,0.0,0.0,0.33,0.12797041210590868,0.736842105263158,1996-02-07,gasly,0.3749999999999999,15.0,0.5789473684210527,292
26396,1126,842,214,10,0.6000000000000001,12,12,12,0.0,57,+44.958,5494834,56,17,1:32.055,211.647,1,0,2024,6,79,0.0,0.0,0.3325,0.07281022849481934,0.5789473684210527,1996-02-07,gasly,0.3749999999999999,9.0,0.631578947368421,292
26494,1131,842,214,10,0.65,10,10,10,1.0,71,+1:01.766,5124564,45,9,1:09.609,223.315,1,1,2024,11,70,0.04,0.04347826086956522,0.34500000000000003,0.11419139756056139,0.631578947368421,1996-02-07,gasly,0.3749999999999999,12.0,0.5657894736842104,292
26656,1139,842,214,10,0.30000000000000004,12,12,12,0.0,56,+1:30.558,5800197,55,11,1:38.311,201.877,1,0,2024,19,69,0.016,0.02173913043478261,0.365,0.12050038745763814,0.3157894736842105,1996-02-07,gasly,0.3749999999999999,14.0,0.663157894736842,292
26687,1141,842,214,10,0.65,3,3,3,15.0,69,+22.532,7636962,66,5,1:21.645,189.998,1,15,2024,21,18,0.008,0.005434782608695653,0.37,0.2256735880055261,0.736842105263158,1996-02-07,gasly,0.3749999999999999,7.0,0.4298245614035087,292
26729,1143,842,214,10,0.55,5,5,5,10.0,57,+16.782,5482105,56,8,1:23.705,233.061,1,10,2024,23,78,0.128,0.1847826086956522,0.375,0.16484540482757273,0.5263157894736843,1996-02-07,gasly,0.3749999999999999,9.0,0.5526315789473684,292
25147,1061,844,6,16,0.2,2,2,2,18.0,52,+3.871,7107155,45,5,1:30.569,234.159,1,18,2021,10,9,0.17600000000000002,0.3369565217391305,0.165,0.07693117748734198,0.15789473684210525,1997-10-16,leclerc,0.20833333333333337,4.0,0.3289473684210526,463
25229,1065,844,6,16,0.25,4,4,4,12.0,53,+7.309,4921674,53,6,1:25.319,244.433,1,12,2021,14,14,0.28800000000000003,0.41304347826086957,0.175,0.18671297927261118,0.3684210526315789,1997-10-16,leclerc,0.20833333333333337,6.0,0.47368421052631576,463
25330,1071,844,6,16,0.30000000000000004,5,5,5,10.0,71,+49.517,5592368,61,7,1:12.822,213.018,1,10,2021,19,18,0.368,0.47282608695652173,0.1875,0.13658492407830583,0.3157894736842105,1997-10-16,leclerc,0.20833333333333337,7.0,0.6052631578947367,463
25471,1077,844,6,16,0.1,6,6,6,8.0,63,+56.072,5584058,63,2,1:18.574,224.914,1,8,2022,4,21,0.6,0.6902173913043479,0.205,0.0,0.05263157894736842,1997-10-16,leclerc,0.2499999999999999,2.0,0.18421052631578946,463
25606,1084,844,6,16,0.1,1,1,1,25.0,71,1:24:24.312,5064312,62,2,1:07.583,230.010,1,25,2022,11,70,0.272,0.5815217391304348,0.2225,0.0,0.05263157894736842,1997-10-16,leclerc,0.2499999999999999,2.0,0.3596491228070175,463
25809,1095,844,6,16,0.25,4,4,4,12.0,71,+8.441,5922485,63,6,1:14.253,208.912,1,12,2022,21,18,0.5920000000000001,0.6032608695652174,0.2475,0.41993461904276336,0.47368421052631576,1997-10-16,leclerc,0.2499999999999999,6.0,0.47368421052631576,463
25908,1101,844,6,16,0.05,3,3,3,15.0,51,+21.217,5583653,49,4,1:44.561,206.681,1,15,2023,4,73,0.28800000000000003,0.4510869565217392,0.26,0.0,0.0,1997-10-16,leclerc,0.29166666666666663,2.0,0.3947368421052631,463
26007,1107,844,6,16,0.1,2,2,2,18.0,71,+5.155,5138762,51,5,1:08.820,225.876,1,18,2023,9,70,0.32799999999999996,0.4619565217391305,0.2725,0.1574957451600339,0.05263157894736842,1997-10-16,leclerc,0.29166666666666663,12.0,0.3082706766917293,463
26068,1110,844,6,16,0.05,3,3,3,15.0,44,+32.259,4982709,30,7,1:50.436,228.316,1,15,2023,12,13,0.304,0.3858695652173913,0.28,0.0,0.05263157894736842,1997-10-16,leclerc,0.29166666666666663,5.0,0.4421052631578947,463
26170,1115,844,6,16,0.25,5,5,5,10.0,57,+38.976,5298144,57,4,1:24.992,229.532,1,10,2023,17,78,0.408,0.5923913043478262,0.2925,0.11645574981279815,0.21052631578947367,1997-10-16,leclerc,0.29166666666666663,12.0,0.3684210526315789,463
26205,1116,844,6,16,0.05,\N,D,20,0.0,56,\N,\N,\N,0,\N,\N,2,0,2023,18,69,0.368,0.5652173913043479,0.295,0.22692792100403025,0.0,1997-10-16,leclerc,0.29166666666666663,3.0,0.28947368421052627,463
26245,1118,844,6,16,0.0,\N,W,20,0.0,0,\N,\N,\N,0,\N,\N,5,0,2023,20,18,0.392,0.5923913043478262,0.3,0.04174718359980008,0.05263157894736842,1997-10-16,leclerc,0.29166666666666663,5.0,0.3947368421052631,463
26368,1125,844,6,16,0.30000000000000004,4,4,4,12.0,56,+23.623,6076177,33,6,1:39.384,197.452,1,12,2024,5,17,0.6,0.7391304347826088,0.3175,0.012914445258394455,0.2631578947368421,1997-10-16,leclerc,0.33333333333333337,4.0,0.5789473684210527,463
26387,1126,844,6,16,0.1,3,3,3,15.0,57,+9.920,5459796,56,6,1:31.084,213.903,1,15,2024,6,79,0.552,0.7608695652173914,0.32,0.09944811696853373,0.05263157894736842,1997-10-16,leclerc,0.33333333333333337,2.0,0.18421052631578946,463
26495,1131,844,6,16,0.30000000000000004,11,11,11,0.0,71,+1:07.056,5129854,55,8,1:09.584,223.396,1,0,2024,11,70,0.52,0.5869565217391305,0.3325,0.08385398149223314,0.2631578947368421,1997-10-16,leclerc,0.33333333333333337,7.0,0.2763157894736842,463
26645,1139,844,6,16,0.2,1,1,1,25.0,56,1:35:09.639,5709639,39,6,1:37.834,202.861,1,25,2024,19,69,0.664,0.6467391304347827,0.3525,0.046622173718729044,0.15789473684210525,1997-10-16,leclerc,0.33333333333333337,4.0,0.431578947368421,463
26689,1141,844,6,16,0.30000000000000004,5,5,5,10.0,69,+30.177,7644607,60,4,1:21.631,190.030,1,10,2024,21,18,0.7440000000000001,0.8369565217391305,0.3575,0.3309711752820466,0.2631578947368421,1997-10-16,leclerc,0.33333333333333337,3.0,0.5157894736842106,463
26726,1143,844,6,16,0.25,2,2,2,18.0,57,+6.031,5471354,53,4,1:23.242,234.357,1,18,2024,23,78,0.5760000000000001,0.7391304347826088,0.3625,0.010131694316644835,0.21052631578947367,1997-10-16,leclerc,0.33333333333333337,5.0,0.28947368421052627,463
25149,1061,846,1,4,0.25,4,4,4,12.0,52,+28.573,7131857,44,9,1:31.420,231.979,1,12,2021,10,9,0.48,0.41304347826086957,0.1125,0.17771101999575997,0.2631578947368421,1999-11-13,norris,0.125,5.0,0.3859649122807018,582
25227,1065,846,1,4,0.15000000000000002,2,2,2,18.0,53,+1.747,4916112,53,3,1:24.971,245.434,1,18,2021,14,14,0.22399999999999998,0.30434782608695654,0.1225,0.10302358175840824,0.15789473684210525,1999-11-13,norris,0.125,4.0,0.3157894736842105,582
25335,1071,846,1,4,0.25,10,10,10,1.0,70,\N,\N,53,10,1:13.761,210.306,11,1,2021,19,18,0.28,0.44565217391304346,0.135,0.20455372515992723,0.3684210526315789,1999-11-13,norris,0.125,6.0,0.3684210526315789,582
25468,1077,846,1,4,0.25,3,3,3,15.0,63,+34.834,5562820,61,7,1:20.903,218.439,1,15,2022,4,21,0.184,0.22282608695652173,0.1525,0.38735177865612647,0.10526315789473684,1999-11-13,norris,0.16666666666666663,5.0,0.2368421052631579,582
25612,1084,846,1,4,0.5,7,7,7,6.0,70,\N,\N,62,8,1:09.304,224.298,11,6,2022,11,70,0.17600000000000002,0.14130434782608697,0.17,0.30979192297570085,0.736842105263158,1999-11-13,norris,0.16666666666666663,11.0,0.17894736842105263,582
25823,1095,846,1,4,0.30000000000000004,\N,R,18,0.0,50,\N,\N,48,18,1:15.855,204.500,6,0,2022,21,18,0.23199999999999998,0.24456521739130438,0.195,0.0,0.15789473684210525,1999-11-13,norris,0.16666666666666663,7.0,0.42105263157894735,582
25914,1101,846,1,4,0.35000000000000003,9,9,9,2.0,51,+1:20.376,5642812,49,12,1:45.738,204.380,1,2,2023,4,73,0.128,0.11956521739130437,0.2075,0.19441168477720713,0.3157894736842105,1999-11-13,norris,0.20833333333333337,17.0,0.3333333333333333,582
26009,1107,846,1,4,0.2,4,4,4,12.0,71,+26.327,5159934,48,4,1:08.739,226.142,1,12,2023,9,70,0.032,0.027173913043478264,0.22,0.17116131957739042,0.15789473684210525,1999-11-13,norris,0.20833333333333337,9.0,0.20175438596491224,582
26072,1110,846,1,4,0.35000000000000003,7,7,7,6.0,44,+1:13.719,5024169,26,18,1:51.682,225.769,1,6,2023,12,13,0.384,0.3804347826086957,0.2275,0.316110253816895,0.3157894736842105,1999-11-13,norris,0.20833333333333337,6.0,0.5263157894736843,582
26168,1115,846,1,4,0.5,3,3,3,15.0,57,+5.969,5265137,47,2,1:24.842,229.938,1,15,2023,17,78,0.41600000000000004,0.40760869565217395,0.24,0.032450590959071844,0.47368421052631576,1999-11-13,norris,0.20833333333333337,3.0,0.42105263157894735,582
26187,1116,846,1,4,0.1,2,2,2,18.0,56,+10.730,5732092,39,8,1:39.985,198.497,1,18,2023,18,69,0.488,0.5543478260869565,0.2425,0.004444979895955231,0.05263157894736842,1999-11-13,norris,0.20833333333333337,4.0,0.3157894736842105,582
26227,1118,846,1,4,0.30000000000000004,2,2,2,19.0,71,+8.277,7017171,61,1,1:12.486,214.005,1,18,2023,20,18,0.632,0.6630434782608696,0.2475,0.08950343150563199,0.3157894736842105,1999-11-13,norris,0.20833333333333337,2.0,0.5789473684210527,582
26366,1125,846,1,4,0.2,2,2,2,18.0,56,+13.773,6066327,1,4,1:38.751,198.717,1,18,2024,5,17,0.376,0.47282608695652173,0.265,0.023480809560717186,0.15789473684210525,1999-11-13,norris,0.2499999999999999,6.0,0.894736842105263,582
26385,1126,846,1,4,0.25,1,1,1,25.0,57,1:30:49.876,5449876,55,5,1:30.980,214.148,1,25,2024,6,79,0.44,0.4945652173913044,0.2675,0.056827495410590706,0.21052631578947367,1999-11-13,norris,0.2499999999999999,20.0,0.894736842105263,582
26504,1131,846,1,4,0.1,20,20,20,0.0,64,\N,\N,53,3,1:08.016,228.546,17,0,2024,11,70,0.728,0.7445652173913044,0.28,0.06374266072783576,0.05263157894736842,1999-11-13,norris,0.2499999999999999,3.0,0.19548872180451127,582
26648,1139,846,1,4,0.05,4,4,4,12.0,56,+20.354,5729993,55,4,1:37.679,203.183,1,12,2024,19,69,0.696,0.9510869565217392,0.3,0.13628020010090028,0.0,1999-11-13,norris,0.2499999999999999,3.0,0.25,582
26690,1141,846,1,4,0.05,6,6,6,8.0,69,+31.372,7645802,67,2,1:21.517,190.296,1,8,2024,21,18,0.6559999999999999,0.8369565217391305,0.305,0.6086652896986461,0.0,1999-11-13,norris,0.2499999999999999,1.0,0.4473684210526316,582
26734,1143,846,1,4,0.15000000000000002,10,10,10,2.0,57,+35.762,5501085,56,1,1:22.384,236.798,1,1,2024,23,78,0.568,0.5978260869565218,0.31,0.09228056715430567,0.10526315789473684,1999-11-13,norris,0.2499999999999999,2.0,0.2631578947368421,582
25157,1061,847,3,63,0.6000000000000001,12,12,12,0.0,51,\N,\N,49,13,1:32.049,230.394,11,0,2021,10,9,0.0,0.0,0.1125,0.2359222776278487,0.3684210526315789,1998-02-15,russell,0.16666666666666663,9.0,0.7192982456140351,695
25234,1065,847,3,63,0.7000000000000001,9,9,9,2.0,53,+19.742,4934107,53,11,1:25.835,242.963,1,2,2021,14,14,0.17600000000000002,0.16304347826086957,0.1225,0.372044945384922,0.736842105263158,1998-02-15,russell,0.16666666666666663,15.0,0.6842105263157894,695
25338,1071,847,3,63,0.8500000000000001,13,13,13,0.0,70,\N,\N,45,15,1:14.355,208.626,11,0,2021,19,18,0.024,0.016304347826086956,0.135,0.3948663681884671,0.894736842105263,1998-02-15,russell,0.16666666666666663,17.0,0.5789473684210527,695
25469,1077,847,131,63,0.55,4,4,4,12.0,63,+42.506,5570492,57,8,1:20.962,218.280,1,12,2022,4,21,0.29600000000000004,0.7119565217391305,0.1525,0.44805194805194803,0.5263157894736843,1998-02-15,russell,0.20833333333333337,11.0,0.868421052631579,695
25609,1084,847,131,63,0.2,4,4,4,12.0,71,+58.972,5123284,61,6,1:09.075,225.042,1,12,2022,11,70,0.41600000000000004,0.5869565217391305,0.17,0.2774865083953588,0.15789473684210525,1998-02-15,russell,0.20833333333333337,4.0,0.7789473684210526,695
25806,1095,847,131,63,0.05,1,1,1,26.0,71,1:38:34.044,5914044,61,1,1:13.785,210.237,1,25,2022,21,18,0.32799999999999996,0.5380434782608696,0.195,0.40198089257644226,0.10526315789473684,1998-02-15,russell,0.20833333333333337,1.0,0.6052631578947367,695
25913,1101,847,131,63,0.55,8,8,8,5.0,51,+1:14.240,5636676,51,1,1:43.370,209.062,1,4,2023,4,73,0.424,0.5923913043478262,0.2075,0.17661807295014076,0.5263157894736843,1998-02-15,russell,0.2499999999999999,4.0,0.5614035087719298,695
26012,1107,847,131,63,0.55,7,7,7,6.0,71,+48.403,5182010,49,10,1:09.283,224.366,1,6,2023,9,70,0.32799999999999996,0.5543478260869565,0.22,0.1947344354473304,0.5263157894736843,1998-02-15,russell,0.2499999999999999,8.0,0.6754385964912282,695
26071,1110,847,131,63,0.4,6,6,6,8.0,44,+1:03.101,5013551,25,11,1:50.603,227.972,1,8,2023,12,13,0.312,0.5597826086956522,0.2275,0.1382159646373693,0.3684210526315789,1998-02-15,russell,0.2499999999999999,8.0,0.47368421052631576,695
26169,1115,847,131,63,0.1,4,4,4,12.0,57,+34.119,5293287,35,5,1:25.770,227.450,1,12,2023,17,78,0.192,0.41847826086956524,0.24,0.08557534873884268,0.05263157894736842,1998-02-15,russell,0.2499999999999999,4.0,0.8421052631578947,695
26190,1116,847,131,63,0.25,5,5,5,10.0,56,+24.999,5746361,48,3,1:39.393,199.680,1,10,2023,18,69,0.22399999999999998,0.37500000000000006,0.2425,0.25125833727662733,0.21052631578947367,1998-02-15,russell,0.2499999999999999,8.0,0.5789473684210527,695
26240,1118,847,131,63,0.4,\N,R,15,0.0,57,\N,\N,55,13,1:14.934,207.014,25,0,2023,20,18,0.28800000000000003,0.4293478260869566,0.2475,0.0,0.2631578947368421,1998-02-15,russell,0.2499999999999999,4.0,0.4035087719298245,695
26370,1125,847,131,63,0.4,6,6,6,8.0,56,+38.724,6091278,39,11,1:40.112,196.016,1,8,2024,5,17,0.312,0.27717391304347827,0.265,0.0803043686976528,0.3684210526315789,1998-02-15,russell,0.29166666666666663,8.0,0.7894736842105263,695
26392,1126,847,131,63,0.35000000000000003,8,8,8,4.0,57,+34.789,5484665,43,13,1:31.921,211.955,1,4,2024,6,79,0.256,0.23913043478260873,0.2675,0.11923626269186441,0.3157894736842105,1998-02-15,russell,0.29166666666666663,12.0,0.18421052631578946,695
26485,1131,847,131,63,0.15000000000000002,1,1,1,25.0,71,1:24:22.798,5062798,48,5,1:09.164,224.752,1,25,2024,11,70,0.376,0.5217391304347826,0.28,0.10976008959552468,0.10526315789473684,1998-02-15,russell,0.29166666666666663,4.0,0.6240601503759398,695
26650,1139,847,131,63,1.0,6,6,6,8.0,56,+56.295,5765934,42,3,1:37.656,203.231,1,8,2024,19,69,0.312,0.47826086956521746,0.3,0.11715315447270375,0.2631578947368421,1998-02-15,russell,0.29166666666666663,5.0,0.4868421052631579,695
26688,1141,847,131,63,0.1,4,4,4,12.0,69,+23.265,7637695,66,6,1:21.645,189.998,1,12,2024,21,18,0.408,0.4510869565217392,0.305,0.15053282763397566,0.05263157894736842,1998-02-15,russell,0.29166666666666663,6.0,0.4868421052631579,695
26728,1143,847,131,63,0.05,4,4,4,12.0,57,+14.104,5479427,50,5,1:23.355,234.039,1,12,2024,23,78,0.536,0.5760869565217391,0.31,0.0,0.05263157894736842,1998-02-15,russell,0.29166666666666663,3.0,0.49999999999999994,695
25476,1077,848,3,23,0.9,11,11,11,0.0,62,\N,\N,61,17,1:21.757,216.157,11,0,2022,4,21,0.168,0.005434782608695653,0.0975,0.43307201523364014,1.0,1996-03-23,albon,0.29166666666666663,18.0,0.736842105263158,14
25617,1084,848,3,23,0.75,12,12,12,0.0,70,\N,\N,60,12,1:09.669,223.123,11,0,2022,11,70,0.0,0.0,0.11499999999999999,0.3730425241540547,0.5263157894736843,1996-03-23,albon,0.29166666666666663,16.0,0.5087719298245614,14
